Column 1,Column 2,Column 3,Column 4
Power,VoltageCheck_Active,Set_GAIN_10_DEBUG,0.039192
Power,VoltageCheck_Active,Check_HCCM_Flag_DEBUG,0.148877
Power,VoltageCheck_Active,PP3V3_ACE_LDO,0.102312
Power,VoltageCheck_Active,PP1V8_S2,0.109738
Power,VoltageCheck_Active,PPVBUS_PROT,0.104195
Power,VoltageCheck_Active,PPVCC_HIGH,0.102170
Power,VoltageCheck_Active,PPVCC_MAIN_LCD_SW,0.101959
Power,VoltageCheck_Active,Set_0x1932_to_Default_DEBUG,0.071719
Power,VoltageCheck_Active,DELAY_100MS_DEBUG_1,0.102486
Power,VoltageCheck_Active,Check_Default_0x1932_DEBUG_1,0.156083
Power,VoltageCheck_Active,PP0V72_S2_VDDLOW,0.107395
Power,VoltageCheck_Active,PP0V88_NAND,0.109062
Power,VoltageCheck_Active,PP0V88_S1,0.108321
Power,VoltageCheck_Active,PP0V8_S1_SOC_FIXED,0.108801
Power,VoltageCheck_Active,PP1V06_S2,0.110857
Power,VoltageCheck_Active,PP1V2_IO,0.113257
Power,VoltageCheck_Active,PP1V2_NAND,0.110174
Power,VoltageCheck_Active,PP1V2_S2_CIO,0.108737
Power,VoltageCheck_Active,PP1V2_MOLY_FLEX_VDDIO_CONN,0.110469
Power,VoltageCheck_Active,PP1V25_S2,0.110855
Power,VoltageCheck_Active,PP1V2_SOC_LN,0.108934
Power,VoltageCheck_Active,PP3V0_S2_LAT_SWITCH_CONN,0.108690
Power,VoltageCheck_Active,PP3V0_S2_UAT_C4_CONN,0.110020
Power,VoltageCheck_Active,PP3V0_S2_UAT_C3A_CONN,0.109578
Power,VoltageCheck_Active,PP3V0_S2_UAT_C3B_CONN,0.110656
Power,VoltageCheck_Active,PP2V95_S2_SCORPIUS,0.101712
Power,VoltageCheck_Active,PP2V95_S2_SCORPIUS_FILT,0.103803
Power,VoltageCheck_Active,PP1V8_PHOS_FILT,0.112256
Power,VoltageCheck_Active,PP1V8_S2_KOBOL_A_FILT,0.109609
Power,VoltageCheck_Active,Enable_PP1V8_LDCM,0.101728
Power,VoltageCheck_Active,PP1V8_LDCM,0.108656
Power,VoltageCheck_Active,Disable_PP1V8_LDCM,0.091821
Power,VoltageCheck_Active,PP1V8_MOLY_FLEX_AVDD_CONN,0.107392
Power,VoltageCheck_Active,PP1V8_SERA_ALWAYS,0.107814
Power,VoltageCheck_Active,PP1V8_SIMETRA_ALWAYS,0.109150
Power,VoltageCheck_Active,PP1V8_SW1_IO,0.109883
Power,VoltageCheck_Active,PP2V63_NAND,0.108360
Power,VoltageCheck_Active,PP2V63_NAND_DISCH_QD,0.110013
Power,VoltageCheck_Active,P3V3_ROM,0.111490
Power,VoltageCheck_Active,PP3V0_ALS,0.102840
Power,VoltageCheck_Active,PP3V0_ALS_C4_CONN,0.110249
Power,VoltageCheck_Active,PP3V3_BSB_S0_SVR,0.105006
Power,VoltageCheck_Active,PP3V3_S2_ACE_PARROT,0.105038
Power,VoltageCheck_Active,PP3V3_BSB,0.103121
Power,VoltageCheck_Active,PPVDD_CPU,0.104024
Power,VoltageCheck_Active,PPVDD_CPU_SRAM,0.104225
Power,VoltageCheck_Active,PPVDD_ECPU,0.103001
Power,VoltageCheck_Active,Set_PPVDD_GPU_State0,0.069537
Power,VoltageCheck_Active,PPVDD_GPU_MG001,0.103872
Power,VoltageCheck_Active,Set_PPVDD_GPU_State1,0.092906
Power,VoltageCheck_Active,PPVDD_GPU_MG002,0.102429
Power,VoltageCheck_Active,Set_PPVDD_GPU_State2,0.097842
Power,VoltageCheck_Active,PPVDD_GPU_MG003,0.103949
Power,VoltageCheck_Active,Set_PPVDD_GPU_State3,0.100817
Power,VoltageCheck_Active,PPVDD_GPU_MG004,0.102298
Power,VoltageCheck_Active,Set_PPVDD_GPU_State4,0.100798
Power,VoltageCheck_Active,PPVDD_GPU_MG005,0.102172
Power,VoltageCheck_Active,Set_PPVDD_GPU_State5,0.102504
Power,VoltageCheck_Active,PPVDD_GPU_MG006,0.102501
Power,VoltageCheck_Active,Set_PPVDD_GPU_State6,0.106052
Power,VoltageCheck_Active,PPVDD_GPU_MG007,0.102911
Power,VoltageCheck_Active,Set_PPVDD_GPU_Default,0.102338
Power,VoltageCheck_Active,PPVDD_S1_DCS,0.101736
Power,VoltageCheck_Active,PPVDD_S1_DISP,0.101544
Power,VoltageCheck_Active,PPVDD_S1_QL,0.101593
Power,VoltageCheck_Active,PPVDD_S1_SOC,0.101256
Power,VoltageCheck_Active,PPVDD_S1_SRAM,0.102422
Power,VoltageCheck_Active,PPVDD_S2_CIO,0.102413
Power,VoltageCheck_Active,PPBATT_VCC,0.103228
Power,VoltageCheck_Active,PPV_BST_AUDIO,0.103425
Power,VoltageCheck_Active,PPVCENTER,0.103734
Power,VoltageCheck_Active,MESA_ENABLE,0.024339
Power,VoltageCheck_Active,PP16V0_MESA_CONN,0.102799
Power,VoltageCheck_Active,MESA_DISABLE,0.024342
Power,VoltageCheck_Active,Enable_PP1V8_S2_MESA,0.086254
Power,VoltageCheck_Active,PP1V8_S2_MESA,0.107366
Power,VoltageCheck_Active,Disable_PP1V8_S2_MESA,0.093481
Power,VoltageCheck_Active,Enable_PP3V05_S2_MESA_CONN,0.111229
Power,VoltageCheck_Active,PP3V05_S2_MESA_CONN,0.108605
Power,VoltageCheck_Active,Disable_PP3V05_S2_MESA_CONN,0.091746
Power,VoltageCheck_Active,CAM_Find,1.008563
Power,VoltageCheck_Active,PP2V90_FRONT_CAM,0.108883
Power,VoltageCheck_Active,PP1V215_REAR_CAM,0.109895
Power,VoltageCheck_Active,PP1V215_FRONT_CAM,0.110224
Power,VoltageCheck_Active,PP2V95_REAR_CAM,0.109778
Power,VoltageCheck_Active,CAM_Exit,0.428693
Power,VoltageCheck_Active,TOUCH_ON,0.349439
Power,VoltageCheck_Active,PP1V8_S2_TOUCH,0.107021
Power,VoltageCheck_Active,PP3V3_S2_TOUCH,0.102788
Power,VoltageCheck_Active,PP1V2_S2_TOUCH,0.110092
Power,VoltageCheck_Active,TOUCH_SAFE_MODE,0.140867
Power,VoltageCheck_Active,TOUCH_LOAD_FIRMWARE,0.574414
Power,VoltageCheck_Active,TOUCH_FORCE_ACTIVE,0.092260
Power,VoltageCheck_Active,PP15V0_TOUCH_FILT,0.102896
Power,VoltageCheck_Active,TOUCH_A2T,0.103055
Power,VoltageCheck_Active,DELAY_500MS,0.506594
Power,VoltageCheck_Active,PP15V0_TOUCH_FILT_A2T,0.103128
Power,VoltageCheck_Active,TOUCH_T2A,0.101892
Power,VoltageCheck_Active,PP15V0_TOUCH_FILT_T2A,0.103308
Power,VoltageCheck_Active,PP2V8_LANAI_M_VDDANA,0.102292
Power,VoltageCheck_Active,PP2V8_LANAI_S_VDDANA,0.110639
Power,VoltageCheck_Active,TOUCH_OFF,0.387541
Touch,Boost_FeedbackHW_VBAT4V3,Touch_ON,1.568494
Touch,Boost_FeedbackHW_VBAT4V3,Boost_Enable,0.769805
Touch,Boost_FeedbackHW_VBAT4V3,Enable_LDO,0.101805
Touch,Boost_FeedbackHW_VBAT4V3,Turnoff_Q2280,0.094222
Touch,Boost_FeedbackHW_VBAT4V3,Set_LDO_Level,0.112048
Touch,Boost_FeedbackHW_VBAT4V3,PP15V0_TOUCH_FILT,0.102519
Touch,Boost_FeedbackHW_VBAT4V3,Touch_Off,0.446789
Touch,Boost_On_VBAT3V7_VBUSOff,VBAT_SET_3V7,0.018511
Touch,Boost_On_VBAT3V7_VBUSOff,DELAY_100MS,0.106183
Touch,Boost_On_VBAT3V7_VBUSOff,Disconnect_VBUS,0.011102
Touch,Boost_On_VBAT3V7_VBUSOff,CC_Disconn,0.008853
Touch,Boost_On_VBAT3V7_VBUSOff,DELAY_1000MS,1.007057
Touch,Boost_On_VBAT3V7_VBUSOff,Touch_ON,1.532623
Touch,Boost_PFM_VBAT3V7_VBUSOff,Set_Dombra_PFM_Mode,0.105000
Touch,Boost_PFM_VBAT3V7_VBUSOff,LANAI_LDO_EN_1V8_Disable,0.094039
Touch,Boost_PFM_VBAT3V7_VBUSOff,GPIO_DOMBRA_BST_FB_CTRL_1V8_Enable,0.101999
Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_Baseline_Curr,0.145977
Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Mode_EN,0.623359
Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Current,0.145813
Touch,Boost_PFM_VBAT3V7_VBUSOff,Dombra_PFM_Current_Delta,0.001203
Touch,Boost_PWM_VBAT3V7_VBUSOff,Set_Dombra_PWM_Mode,0.663735
Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_Current,0.147655
Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_Current_Delta,0.001060
Touch,Boost_PWM_VBAT3V7_VBUSOff,Dombra_PWM_PFM_Delta_Current,0.001074
Touch,Boost_Off_VBAT3V7_VBUSOff,Dombra_Off,0.106808
Touch,Boost_Off_VBAT3V7_VBUSOff,Touch_Off,0.457615
Touch,Boost_Off_VBAT3V7_VBUSOff,Connected_PPVBUS,0.008498
Touch,Boost_Off_VBAT3V7_VBUSOff,ACE_CC1_To_VDM_CC,0.008269
Touch,Boost_Off_VBAT3V7_VBUSOff,DELAY_1000MS_2,1.006900
Touch,Boost_Off_VBAT3V7_VBUSOff,PD_State_Check,0.077189
Touch,Boost_Off_VBAT3V7_VBUSOff,VBAT_SET_4V3,0.017582
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DIS_Connect_USB_power_DEBUG,0.009034
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DELAY_200MS_1,0.203311
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,CC_Disconn,0.010989
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DELAY_1000MS_1,1.001254
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Enter_Test_Mode_Sera,0.282307
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Read_Reg_0x6862,0.149238
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Turn_Off_Backlight_LED,1.113201
Display,Backlight_MinBrightness_PWMMode_VBAT3V2,BATT_Power_3V2_DEBUG,0.018538
Display,Backlight_MinBrightness_PWMMode_VBAT3V2,DELAY_200MS_2_DEBUG,0.206003
Display,Backlight_MinBrightness_PWMMode_VBAT3V2,IBATT_backlight_OFF_DEBUG,0.144711
Display,Backlight_MinBrightness_PWMMode_VBAT3V2,VCC_MAIN_backlight_OFF_DEBUG,0.101741
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,BATT_Power_4V3,0.018706
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DELAY_200MS_2,0.205182
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,IBATT_backlight_OFF,0.145255
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,VCC_MAIN_backlight_OFF,0.101377
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Turn_Backlight_LED_High,1.083238
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DELAY_500MS,0.507393
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,BACKLIGH_PWM21K_To_Min,0.295280
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,PPLED_BACK_REG,0.541762
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,DELAY_1000MS,1.003736
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,SET_LED_Gain_1000,0.039305
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO1,0.130882
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO2,0.129102
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO3,0.130579
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO4,0.129591
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO5,0.130563
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO6,0.127943
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO7,0.130225
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO8,0.129887
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO9,0.133564
Display,Backlight_MinBrightness_PWMMode_VBAT4V3,Current_LEDIO10,0.130435
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,BACKLIGH_PWM21K_To_Mid,0.289834
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,PPLED_BACK_REG,0.542117
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,SET_LED_G_100,0.038579
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,DELAY_1000MS_1,1.004151
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO1,0.129340
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO2,0.129271
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO3,0.131362
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO4,0.128093
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO5,0.127590
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO6,0.128224
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO7,0.128813
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO8,0.130005
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO9,0.131649
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Current_LEDIO10,0.127672
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,IBATT_backlight_ON,0.144946
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,VCC_MAIN_backlight_ON,0.107034
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Total_Backlight_current,0.001108
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Delta_IBAT_current,0.001060
Display,Backlight_MedBrightness_PWMMode_VBAT4V3,Backlight_boost_efficiency,0.001073
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,BACKLIGH_PWM21K_To_Full,0.309606
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,PPLED_BACK_REG,0.544027
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,SET_LED_G_10,0.038891
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,DELAY_200MS,0.207248
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,IBATT_CHECK_DEBUG_Backlight,0.142106
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO1,0.129242
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO2,0.130067
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO3,0.128779
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO4,0.127957
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO5,0.129776
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO6,0.131355
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO7,0.130721
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO8,0.130444
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO9,0.130160
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Current_LEDIO10,0.128136
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,IBATT_backlight_ON,0.144270
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,VCC_MAIN_backlight_ON,0.103149
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Total_Backlight_current,0.001238
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Delta_IBAT_current,0.001107
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Backlight_boost_efficiency,0.001132
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,Turn_Off_Backlight_LED_1,1.108376
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,DELAY_200MS_1,0.207177
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,BATT_Power_3V2_DEBUG,0.020207
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,DELAY_200MS_1_DEBUG,0.206822
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Turn_Backlight_LED_High_DEBUG,1.074773
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,BACKLIGH_PWM21K_To_Full_DEBUG,0.304650
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,PPLED_BACK_REG_DEBUG,0.543208
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,SET_LED_G_10_DEBUG,0.040041
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,DELAY_200MS_2_DEBUG,0.204093
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO1_DEBUG,0.131699
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO2_DEBUG,0.130637
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO3_DEBUG,0.127954
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO4_DEBUG,0.130108
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO5_DEBUG,0.127598
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO6_DEBUG,0.126585
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO7_DEBUG,0.129510
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO8_DEBUG,0.126895
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO9_DEBUG,0.130271
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Current_LEDIO10_DEBUG,0.129793
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,IBATT_backlight_ON_DEBUG,0.146628
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,VCC_MAIN_backlight_ON_DEBUG,0.107922
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Total_Backlight_current_DEBUG,0.001104
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Delta_IBAT_current_DEBUG,0.001108
,,,
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Backlight_boost_efficiency_DEBUG,0.001116
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Turn_Off_Backlight_LED_1_DEBUG,1.101671
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Exit_Test_Mode_Sera,0.197196
Display,Backlight_MaxBrightness_PWMMode_VBAT3V2,Read_Reg_0x6862_1,0.152221
Display,Backlight_MaxBrightness_PWMMode_VBAT4V3,BATT_Power_4V3,0.018311
Orion,ContactContamination_PWR_GND_150K_4uA,CC_Disconn,0.009235
Orion,ContactContamination_PWR_GND_150K_4uA,GPIO_ORION_TO_AOP_IRQ_High,0.134867
Orion,ContactContamination_PWR_GND_150K_4uA,ORION_COMM_Connect,0.007385
Orion,ContactContamination_PWR_GND_150K_4uA,PPVBUS_ORION_Connect,0.013988
Orion,ContactContamination_PWR_GND_150K_4uA,Reset_OAB_Resistor,0.010604
Orion,ContactContamination_PWR_GND_150K_4uA,Rev_ID,1.036231
Orion,ContactContamination_PWR_GND_150K_4uA,Disable_Power_Path,0.200267
Orion,ContactContamination_PWR_GND_150K_4uA,OAB3_init,0.006408
Orion,ContactContamination_PWR_GND_150K_4uA,GPIO_ORION_TO_AOP_IRQ_Low,0.148177
Orion,ContactContamination_PWR_GND_150K_4uA,TX_EN_1,0.003599
Orion,ContactContamination_PWR_GND_150K_4uA,Disable_OAB3_PULL_DOWN,0.006460
Orion,ContactContamination_PWR_GND_150K_4uA,PWR_GND_150K,0.009235
Orion,ContactContamination_PWR_GND_150K_4uA,Orion_Reset,0.287569
Orion,ContactContamination_PWR_GND_150K_4uA,SetCurrent_4uA,0.203433
Orion,ContactContamination_PWR_GND_150K_4uA,DELAY_1000MS_1,1.006134
Orion,ContactContamination_PWR_GND_150K_4uA,Voltage,0.205063
Orion,ContactContamination_PWR_GND_150K_4uA,PWR_GND_150K_DISCONNECT,0.010303
Orion,ContactContamination_Data_GND_150K_4uA,DATA_GND_150K_CONNECT,0.009353
Orion,ContactContamination_Data_GND_150K_4uA,Orion_Reset_1,0.291000
Orion,ContactContamination_Data_GND_150K_4uA,SetCurr_4uA_1,0.206288
Orion,ContactContamination_Data_GND_150K_4uA,DELAY_500MS_1,0.504304
Orion,ContactContamination_Data_GND_150K_4uA,Voltage,0.198156
Orion,ContactContamination_Data_GND_150K_4uA,DATA_GND_150K_DISCONNECT,0.009729
Orion,ContactContamination_Data_PWR_150K_4uA,DATA_PWR_150K_CONNECT,0.009409
Orion,ContactContamination_Data_PWR_150K_4uA,Orion_Reset_2,0.294296
Orion,ContactContamination_Data_PWR_150K_4uA,Orion_Reset_3,0.309729
Orion,ContactContamination_Data_PWR_150K_4uA,DELAY_500MS_2,0.505757
Orion,ContactContamination_Data_PWR_150K_4uA,Voltage,0.198228
Orion,ContactContamination_Data_PWR_150K_4uA,Acc_Pwr_Drain_En,0.102857
Orion,ContactContamination_Data_PWR_150K_4uA,DATA_PWR_150K_DISCONNECT,0.011258
Orion,ContactContamination_Data_PWR_150K_4uA,Acc_Pwr_Drain_Disable,0.090108
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V,VDM_CC1_TO_FLOAT,0.011076
PMU,GPIOCheck,GPIO_POTOMAC_TO_SOC_TO_PMU_IRQ_L_LOW,0.144957
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,PPVBUS_ORION_CONN_TO_OAB3,0.011588
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,ORION_COMM_CONN_To_OAB3,0.007023
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,USB_POWER_OFF,0.010759
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Disconnect_USB_power,0.011676
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,PPVBUS_ORION_FB_To_OAB3,0.008610
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Reset_OAB_Resistor,0.011561
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,CC_Disconn,0.007135
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,aid_fw_control_stop,0.005677
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Disable_OAB3_PULL_DOWN,0.006180
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Disable_OAB3_PULL_UP_1,0.007887
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,aid_fw_control_start,1.052467
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,aid_fw_control_WAITFORID,1.006806
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,TX_EN_1,0.005833
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Enable_OAB3_PULL_UP,0.005893
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Bellatrix_HWReset_1,0.465815
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Bellatrix_HWReset_2,0.463023
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,DELAY_200MS_1,0.206525
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Set_Vbat_to_3.8V,0.017379
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,USB_POWER_ON_1,0.009301
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,PPVBUS_PWR_TO_VBUS_ORION_USB,0.011315
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,VBUS_SET_5V,0.021693
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,Check_Status,0.079535
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,GetID,0.104865
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,ACE_SRD_1,0.101398
Orion,ConsumerModeLSAIDcomms_PPVBUS_ORION_5V_1,DELAY_1000MS_2,1.005477
Power,SwitchOver_PPVBUS_ORION_5V_NoVBUS,B2A_ACC_PWR_PRESENT_L_L_Fix,0.114674
Power,SwitchOver_PPVBUS_ORION_5V_NoVBUS,B2A_ACC_PWR_PRESENT_L_L_Diags,0.146557
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,BELLATRIX_VBOOST_ON,0.101113
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_Ctrl,0.207901
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_Temp,0.203590
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_ctrl_1,0.098708
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_VP,0.213429
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,BELLATRIX_VBOOST_OFF,0.103042
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_Ctrl_2,0.100385
Orion,ConsumerModeADCRead_PPVBUS_ORION_5V,ADC_Accessory_Power,0.202338
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,PPBATT_VCC_FB,0.103985
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,Orion_Input_PPVBUS_ORION_Volt,0.102649
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,Orion_Input_PPVBUS_PROT_Volt,0.102351
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,Set_current_limit_1000mA,0.201643
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,PPVBUS_ORION,0.103615
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,PPVBUS_PROT,0.101648
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,ORION_Current,0.147249
Orion,ConsumerModeCharging_PPVBUS_ORION_5V1A,DCR,0.001109
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Set_current_limit_3000mA,0.205046
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,DELAY_100MS_1,0.105658
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Enable_HV_Charge,0.097043
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,DELAY_100MS_2,0.103595
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Set_Voltage_9V,0.017244
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,DELAY_100MS_3,0.102069
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,PPVBUS_ORION,0.102505
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,PPVBUS_PROT,0.100260
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,BATT_SNS,0.108555
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,ELOAD_INPUT1_TO_PPVCC_MAIN,0.019913
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Enable_Eload1_After_Connect,0.008299
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Set_Eload1_50mA,0.118590
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Delay_100MS_4,0.105418
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Set_Eload1_200mA,0.121480
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Delay_100MS_5,0.106544
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,1000mA_ELOAD_SET,0.120364
Orion,ConsumerModeCharging_PPVBUS_ORION_9V3A,Delay_100MS_6,0.107826
